武将id			星数	星级系数	星级属性	进阶消耗，1升2使用2星消耗，合成使用1星消耗	技能																																																								
captain_id			star	coef	sprite_stat	cost	spell	spell	spell	spell	spell																																																				
23	孙膑	3	5	1.8	13305023	13305023	13111023	13125023	13101507	13145023	13105511													3	2	3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	乐羊	2	1	1	13301024	13301024	13111024	13121024	13101508	13141024														2	3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	乐羊	2	2	1.12	13302024	13302024	13111024	13122024	13101508	13142024														2	3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	乐羊	2	3	1.24	13303024	13303024	13111024	13123024	13101508	13143024														2	3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	乐羊	2	4	1.36	13304024	13304024	13111024	13124024	13101508	13144024														2	3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	乐羊	2	5	1.48	13305024	13305024	13111024	13125024	13101508	13145024														2	3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	蒙恬	3	1	1.2	13301025	13301025	13111025	13121025	13101508	13141025	13101512													3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	蒙恬	3	2	1.35	13302025	13302025	13111025	13122025	13101508	13142025	13102512													3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	蒙恬	3	3	1.5	13303025	13303025	13111025	13123025	13101508	13143025	13103512													3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	蒙恬	3	4	1.65	13304025	13304025	13111025	13124025	13101508	13144025	13104512													3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	蒙恬	3	5	1.8	13305025	13305025	13111025	13125025	13101508	13145025	13105512													3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	商鞅	2	1	1	13301026	13301026	13111026	13121026	13101507	13141026														2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	商鞅	2	2	1.12	13302026	13302026	13111026	13122026	13101507	13142026														2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	商鞅	2	3	1.24	13303026	13303026	13111026	13123026	13101507	13143026														2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	商鞅	2	4	1.36	13304026	13304026	13111026	13124026	13101507	13144026														2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	商鞅	2	5	1.48	13305026	13305026	13111026	13125026	13101507	13145026														2	3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	信陵君	3	1	1.2	13301027	13301027	13111027	13121027	13101507	13141027	13101511													3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	信陵君	3	2	1.35	13302027	13302027	13111027	13122027	13101507	13141027	13102511													3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	信陵君	3	3	1.5	13303027	13303027	13111027	13123027	13101507	13141027	13103511													3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	信陵君	3	4	1.65	13304027	13304027	13111027	13124027	13101507	13141027	13104511													3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	信陵君	3	5	1.8	13305027	13305027	13111027	13125027	13101507	13141027	13105511													3	3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	芈月	3	1	1.2	13301028	13301028	13111010	13121028	13101507	13141036	13101512													3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	芈月	3	2	1.35	13302028	13302028	13111010	13122028	13101507	13142036	13102512													3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	芈月	3	3	1.5	13303028	13303028	13111010	13123028	13101507	13143036	13103512													3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	芈月	3	4	1.65	13304028	13304028	13111010	13124028	13101507	13144036	13104512													3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	芈月	3	5	1.8	13305028	13305028	13111010	13125028	13101507	13145036	13105512													3	3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	西施	3	1	1.2	13301029	13301029	13111029	13121029	13100202	13141029	13101512													3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	西施	3	2	1.35	13302029	13302029	13111029	13122029	13100202	13142029	13102512													3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	西施	3	3	1.5	13303029	13303029	13111029	13123029	13100202	13143029	13103512													3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	西施	3	4	1.65	13304029	13304029	13111029	13124029	13100202	13144029	13104512													3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	西施	3	5	1.8	13305029	13305029	13111029	13125029	13100202	13145029	13105512													3	3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	韩非	3	1	1.2	13301030	13301030	13111030	13121030	13100201	13141030	13101511													3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	韩非	3	2	1.35	13302030	13302030	13111030	13122030	13100201	13142030	13102511													3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	韩非	3	3	1.5	13303030	13303030	13111030	13123030	13100201	13143030	13103511													3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	韩非	3	4	1.65	13304030	13304030	13111030	13124030	13100201	13144030	13104511													3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	韩非	3	5	1.8	13305030	13305030	13111030	13125030	13100201	13145030	13105511													3	3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	鬼谷子	3	1	1.2	13301031	13301031	13111031	13121031	13100201	13141031	13101511													3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	鬼谷子	3	2	1.35	13302031	13302031	13111031	13122031	13100201	13142031	13102511													3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	鬼谷子	3	3	1.5	13303031	13303031	13111031	13123031	13100201	13143031	13103511													3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	鬼谷子	3	4	1.65	13304031	13304031	13111031	13124031	13100201	13144031	13104511													3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	鬼谷子	3	5	1.8	13305031	13305031	13111031	13125031	13100201	13145031	13105511													3	3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	白起	3	1	1.2	13301032	13301032	13111032	13121032	13101508	13141032	13101512													3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	白起	3	2	1.35	13302032	13302032	13111032	13122032	13101508	13142032	13102512													3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	白起	3	3	1.5	13303032	13303032	13111032	13123032	13101508	13143032	13103512													3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	白起	3	4	1.65	13304032	13304032	13111032	13124032	13101508	13144032	13104512													3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	白起	3	5	1.8	13305032	13305032	13111032	13125032	13101508	13145032	13105512													3	3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	王翦	3	1	1.2	13301033	13301033	13111033	13121033	13101508	13141036	13101512													3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	王翦	3	2	1.35	13302033	13302033	13111033	13122033	13101508	13142036	13102512													3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	王翦	3	3	1.5	13303033	13303033	13111033	13123033	13101508	13143036	13103512													3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	王翦	3	4	1.65	13304033	13304033	13111033	13124033	13101508	13144036	13104512													3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	王翦	3	5	1.8	13305033	13305033	13111033	13125033	13101508	13145036	13105512													3	3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	廉颇	3	1	1.2	13301034	13301034	13111034	13121034	13101507	13141036	13101512													3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	廉颇	3	2	1.35	13302034	13302034	13111034	13122034	13101507	13142036	13102512													3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	廉颇	3	3	1.5	13303034	13303034	13111034	13123034	13101507	13143036	13103512													3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	廉颇	3	4	1.65	13304034	13304034	13111034	13124034	13101507	13144036	13104512													3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	廉颇	3	5	1.8	13305034	13305034	13111034	13125034	13101507	13145036	13105512													3	3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	李牧	3	1	1.2	13301035	13301035	13111035	13121035	13100201	13141035	13101511													3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	李牧	3	2	1.35	13302035	13302035	13111035	13122035	13100201	13142035	13102511													3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	李牧	3	3	1.5	13303035	13303035	13111035	13123035	13100201	13143035	13103511													3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	李牧	3	4	1.65	13304035	13304035	13111035	13124035	13100201	13144035	13104511													3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	李牧	3	5	1.8	13305035	13305035	13111035	13125035	13100201	13145035	13105511													3	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	吴起	3	1	1.2	13301036	13301036	13111036	13121036	13101507	13141036	13101512													3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	吴起	3	2	1.35	13302036	13302036	13111036	13122036	13101507	13142036	13102512													3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	吴起	3	3	1.5	13303036	13303036	13111036	13123036	13101507	13143036	13103512													3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	吴起	3	4	1.65	13304036	13304036	13111036	13124036	13101507	13144036	13104512													3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	吴起	3	5	1.8	13305036	13305036	13111036	13125036	13101507	13145036	13105512													3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	蔺相如	1	1	0.8	13301037	13301037	13111037	13121037	13101507	13141024														1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	蔺相如	1	2	0.9	13302037	13302037	13111037	13122037	13101507	13142024														1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	蔺相如	1	3	1	13303037	13303037	13111037	13123037	13101507	13143024														1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	蔺相如	1	4	1.1	13304037	13304037	13111037	13124037	13101507	13144024														1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	蔺相如	1	5	1.2	13305037	13305037	13111037	13125037	13101507	13145024														1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	范雎	3	1	1.2	13301038	13301038	13111038	13121038	13101507	13141038	13101511													3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	范雎	3	2	1.35	13302038	13302038	13111038	13122038	13101507	13142038	13102511													3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	范雎	3	3	1.5	13303038	13303038	13111038	13123038	13101507	13143038	13103511													3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	范雎	3	4	1.65	13304038	13304038	13111038	13124038	13101507	13144038	13104511													3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	范雎	3	5	1.8	13305038	13305038	13111038	13125038	13101507	13145038	13105511													3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	小七	1	1	0.8	13301039	13301039	13111039	13121039	13100202															1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	小七	1	2	0.9	13302039	13302039	13111039	13122039	13100202															1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	小七	1	3	1	13303039	13303039	13111039	13123039	13100202															1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	小七	1	4	1.1	13304039	13304039	13111039	13124039	13100202															1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	小七	1	5	1.2	13305039	13305039	13111039	13125039	13100202															1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	李信	1	1	0.8	13301040	13301040	13111040	13121040	13101507	13141008														1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	李信	1	2	0.9	13302040	13302040	13111040	13122040	13101507	13142008														1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	李信	1	3	1	13303040	13303040	13111040	13123040	13101507	13143008														1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	李信	1	4	1.1	13304040	13304040	13111040	13124040	13101507	13144008														1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	李信	1	5	1.2	13305040	13305040	13111040	13125040	13101507	13145008														1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																															
901	小七	1	1	0.8	13301039	13301039	13111039	13121039	13100202																																																						
901	小七	1	2	0.9	13302039	13302039	13111039	13122039	13100202																																																						
901	小七	1	3	1	13303039	13303039	13111039	13123039	13100202																																																						
901	小七	1	4	1.1	13304039	13304039	13111039	13124039	13100202																																																						
901	小七	1	5	1.2	13305039	13305039	13111039	13125039	13100202																																																						
902	蔺相如	1	1	0.8	13301037	13301037	13111037	13121037	13101507	13141024																																																					
902	蔺相如	1	2	0.9	13302037	13302037	13111037	13122037	13101507	13142024																																																					
902	蔺相如	1	3	1	13303037	13303037	13111037	13123037	13101507	13143024																																																					
902	蔺相如	1	4	1.1	13304037	13304037	13111037	13124037	13101507	13144024																																																					
902	蔺相如	1	5	1.2	13305037	13305037	13111037	13125037	13101507	13145024																																																					
903	白起	3	1	1.2	13301032	13301032	13111032	13121032	13101508	13141032	13101512																																																				
903	白起	3	2	1.35	13302032	13302032	13111032	13122032	13101508	13142032	13102512																																																				
903	白起	3	3	1.5	13303032	13303032	13111032	13123032	13101508	13143032	13103512																																																				
903	白起	3	4	1.65	13304032	13304032	13111032	13124032	13101508	13144032	13104512																																																				
903	白起	3	5	1.8	13305032	13305032	13111032	13125032	13101508	13145032	13105512																																																				
904	王翦	3	1	1.2	13301033	13301033	13111033	13121033	13101508	13141036	13101512																																																				
904	王翦	3	2	1.35	13302033	13302033	13111033	13122033	13101508	13142036	13102512																																																				
904	王翦	3	3	1.5	13303033	13303033	13111033	13123033	13101508	13143036	13103512																																																				
904	王翦	3	4	1.65	13304033	13304033	13111033	13124033	13101508	13144036	13104512																																																				
904	王翦	3	5	1.8	13305033	13305033	13111033	13125033	13101508	13145036	13105512																																																				
905	韩非	3	1	1.2	13301030	13301030	13111030	13121030	13100201	13141030	13101511																																																				
905	韩非	3	2	1.35	13302030	13302030	13111030	13122030	13100201	13142030	13102511																																																				
905	韩非	3	3	1.5	13303030	13303030	13111030	13123030	13100201	13143030	13103511																																																				
905	韩非	3	4	1.65	13304030	13304030	13111030	13124030	13100201	13144030	13104511																																																				
905	韩非	3	5	1.8	13305030	13305030	13111030	13125030	13100201	13145030	13105511																																																				
